date,latitude,longitude,station_id,AOD,source,year,month,day,season,AOD_lag_1,AOD_lag_3,AOD_weekly_average,humidity_corrected_AOD,aod_boundary_layer_ratio,ventilation_index,aerosol_intensity
2023-04-07,22.544,88.342,STN_004,0.37,MODIS_MAIAC,2023,4,7,Pre-Monsoon,0.36,0.3399999999999999,0.33999999999999997,0.40700000000000003,0.00037,3.7,Medium
2023-04-07,13.165,80.263,STN_005,0.37,MODIS_MAIAC,2023,4,7,Pre-Monsoon,0.36,0.3399999999999999,0.33999999999999997,0.40700000000000003,0.00037,3.7,Medium
2023-04-07,17.456,78.441,STN_006,0.37,MODIS_MAIAC,2023,4,7,Pre-Monsoon,0.36,0.3399999999999999,0.33999999999999997,0.40700000000000003,0.00037,3.7,Medium
2023-04-07,25.611,85.093,STN_007,0.37,MODIS_MAIAC,2023,4,7,Pre-Monsoon,0.36,0.3399999999999999,0.33999999999999997,0.40700000000000003,0.00037,3.7,Medium
2023-04-07,18.531,73.849,STN_008,0.37,MODIS_MAIAC,2023,4,7,Pre-Monsoon,0.36,0.3399999999999999,0.33999999999999997,0.40700000000000003,0.00037,3.7,Medium
2023-04-07,30.733,76.789,STN_009,0.37,MODIS_MAIAC,2023,4,7,Pre-Monsoon,0.36,0.3399999999999999,0.33999999999999997,0.40700000000000003,0.00037,3.7,Medium
2023-04-07,26.847,80.947,STN_010,0.37,MODIS_MAIAC,2023,4,7,Pre-Monsoon,0.36,0.3399999999999999,0.33999999999999997,0.40700000000000003,0.00037,3.7,Medium
2023-04-07,22.719,75.857,STN_011,0.37,MODIS_MAIAC,2023,4,7,Pre-Monsoon,0.36,0.3399999999999999,0.33999999999999997,0.40700000000000003,0.00037,3.7,Medium
2023-04-07,23.259,77.413,STN_012,0.37,MODIS_MAIAC,2023,4,7,Pre-Monsoon,0.36,0.3399999999999999,0.33999999999999997,0.40700000000000003,0.00037,3.7,Medium
2023-04-08,28.647,77.315,STN_001,0.38,MODIS_MAIAC,2023,4,8,Pre-Monsoon,0.37,0.35,0.35,0.41800000000000004,0.00038,3.8,Medium
2023-04-08,19.055,72.842,STN_002,0.38,MODIS_MAIAC,2023,4,8,Pre-Monsoon,0.37,0.35,0.35,0.41800000000000004,0.00038,3.8,Medium
2023-04-08,13.035,77.598,STN_003,0.38,MODIS_MAIAC,2023,4,8,Pre-Monsoon,0.37,0.35,0.35,0.41800000000000004,0.00038,3.8,Medium
2023-04-08,22.544,88.342,STN_004,0.38,MODIS_MAIAC,2023,4,8,Pre-Monsoon,0.37,0.35,0.35,0.41800000000000004,0.00038,3.8,Medium
2023-04-08,13.165,80.263,STN_005,0.38,MODIS_MAIAC,2023,4,8,Pre-Monsoon,0.37,0.35,0.35,0.41800000000000004,0.00038,3.8,Medium
2023-04-08,17.456,78.441,STN_006,0.38,MODIS_MAIAC,2023,4,8,Pre-Monsoon,0.37,0.35,0.35,0.41800000000000004,0.00038,3.8,Medium
2023-04-08,25.611,85.093,STN_007,0.38,MODIS_MAIAC,2023,4,8,Pre-Monsoon,0.37,0.35,0.35,0.41800000000000004,0.00038,3.8,Medium
2023-04-08,18.531,73.849,STN_008,0.38,MODIS_MAIAC,2023,4,8,Pre-Monsoon,0.37,0.35,0.35,0.41800000000000004,0.00038,3.8,Medium
2023-04-08,30.733,76.789,STN_009,0.38,MODIS_MAIAC,2023,4,8,Pre-Monsoon,0.37,0.35,0.35,0.41800000000000004,0.00038,3.8,Medium
2023-04-08,26.847,80.947,STN_010,0.38,MODIS_MAIAC,2023,4,8,Pre-Monsoon,0.37,0.35,0.35,0.41800000000000004,0.00038,3.8,Medium
2023-04-08,22.719,75.857,STN_011,0.38,MODIS_MAIAC,2023,4,8,Pre-Monsoon,0.37,0.35,0.35,0.41800000000000004,0.00038,3.8,Medium
2023-04-08,23.259,77.413,STN_012,0.38,MODIS_MAIAC,2023,4,8,Pre-Monsoon,0.37,0.35,0.35,0.41800000000000004,0.00038,3.8,Medium
2023-04-09,28.647,77.315,STN_001,0.39,MODIS_MAIAC,2023,4,9,Pre-Monsoon,0.38,0.36,0.36,0.42900000000000005,0.00039,3.9000000000000004,Medium
2023-04-09,19.055,72.842,STN_002,0.39,MODIS_MAIAC,2023,4,9,Pre-Monsoon,0.38,0.36,0.36,0.42900000000000005,0.00039,3.9000000000000004,Medium
2023-04-09,13.035,77.598,STN_003,0.39,MODIS_MAIAC,2023,4,9,Pre-Monsoon,0.38,0.36,0.36,0.42900000000000005,0.00039,3.9000000000000004,Medium
2023-04-09,22.544,88.342,STN_004,0.39,MODIS_MAIAC,2023,4,9,Pre-Monsoon,0.38,0.36,0.36,0.42900000000000005,0.00039,3.9000000000000004,Medium
2023-04-09,13.165,80.263,STN_005,0.39,MODIS_MAIAC,2023,4,9,Pre-Monsoon,0.38,0.36,0.36,0.42900000000000005,0.00039,3.9000000000000004,Medium
2023-04-09,17.456,78.441,STN_006,0.39,MODIS_MAIAC,2023,4,9,Pre-Monsoon,0.38,0.36,0.36,0.42900000000000005,0.00039,3.9000000000000004,Medium
2023-04-09,25.611,85.093,STN_007,0.39,MODIS_MAIAC,2023,4,9,Pre-Monsoon,0.38,0.36,0.36,0.42900000000000005,0.00039,3.9000000000000004,Medium
2023-04-09,18.531,73.849,STN_008,0.39,MODIS_MAIAC,2023,4,9,Pre-Monsoon,0.38,0.36,0.36,0.42900000000000005,0.00039,3.9000000000000004,Medium
2023-04-09,30.733,76.789,STN_009,0.39,MODIS_MAIAC,2023,4,9,Pre-Monsoon,0.38,0.36,0.36,0.42900000000000005,0.00039,3.9000000000000004,Medium
2023-04-09,26.847,80.947,STN_010,0.39,MODIS_MAIAC,2023,4,9,Pre-Monsoon,0.38,0.36,0.36,0.42900000000000005,0.00039,3.9000000000000004,Medium
2023-04-09,22.719,75.857,STN_011,0.39,MODIS_MAIAC,2023,4,9,Pre-Monsoon,0.38,0.36,0.36,0.42900000000000005,0.00039,3.9000000000000004,Medium
2023-04-09,23.259,77.413,STN_012,0.39,MODIS_MAIAC,2023,4,9,Pre-Monsoon,0.38,0.36,0.36,0.42900000000000005,0.00039,3.9000000000000004,Medium
2023-04-10,28.647,77.315,STN_001,0.31,MODIS_MAIAC,2023,4,10,Pre-Monsoon,0.39,0.37,0.35714285714285715,0.341,0.00031,3.1,Medium
2023-04-10,19.055,72.842,STN_002,0.31,MODIS_MAIAC,2023,4,10,Pre-Monsoon,0.39,0.37,0.35714285714285715,0.341,0.00031,3.1,Medium
2023-04-10,13.035,77.598,STN_003,0.31,MODIS_MAIAC,2023,4,10,Pre-Monsoon,0.39,0.37,0.35714285714285715,0.341,0.00031,3.1,Medium
2023-04-10,22.544,88.342,STN_004,0.31,MODIS_MAIAC,2023,4,10,Pre-Monsoon,0.39,0.37,0.35714285714285715,0.341,0.00031,3.1,Medium
2023-04-10,13.165,80.263,STN_005,0.31,MODIS_MAIAC,2023,4,10,Pre-Monsoon,0.39,0.37,0.35714285714285715,0.341,0.00031,3.1,Medium
2023-04-10,17.456,78.441,STN_006,0.31,MODIS_MAIAC,2023,4,10,Pre-Monsoon,0.39,0.37,0.35714285714285715,0.341,0.00031,3.1,Medium
2023-04-10,25.611,85.093,STN_007,0.31,MODIS_MAIAC,2023,4,10,Pre-Monsoon,0.39,0.37,0.35714285714285715,0.341,0.00031,3.1,Medium
2023-04-10,18.531,73.849,STN_008,0.31,MODIS_MAIAC,2023,4,10,Pre-Monsoon,0.39,0.37,0.35714285714285715,0.341,0.00031,3.1,Medium
2023-04-10,30.733,76.789,STN_009,0.31,MODIS_MAIAC,2023,4,10,Pre-Monsoon,0.39,0.37,0.35714285714285715,0.341,0.00031,3.1,Medium
2023-04-10,26.847,80.947,STN_010,0.31,MODIS_MAIAC,2023,4,10,Pre-Monsoon,0.39,0.37,0.35714285714285715,0.341,0.00031,3.1,Medium
2023-04-10,22.719,75.857,STN_011,0.31,MODIS_MAIAC,2023,4,10,Pre-Monsoon,0.39,0.37,0.35714285714285715,0.341,0.00031,3.1,Medium
2023-04-10,23.259,77.413,STN_012,0.31,MODIS_MAIAC,2023,4,10,Pre-Monsoon,0.39,0.37,0.35714285714285715,0.341,0.00031,3.1,Medium
2023-04-11,28.647,77.315,STN_001,0.32,MODIS_MAIAC,2023,4,11,Pre-Monsoon,0.31,0.38,0.35428571428571426,0.35200000000000004,0.00032,3.2,Medium
2023-04-11,19.055,72.842,STN_002,0.32,MODIS_MAIAC,2023,4,11,Pre-Monsoon,0.31,0.38,0.35428571428571426,0.35200000000000004,0.00032,3.2,Medium
2023-04-11,13.035,77.598,STN_003,0.32,MODIS_MAIAC,2023,4,11,Pre-Monsoon,0.31,0.38,0.35428571428571426,0.35200000000000004,0.00032,3.2,Medium
2023-04-11,22.544,88.342,STN_004,0.32,MODIS_MAIAC,2023,4,11,Pre-Monsoon,0.31,0.38,0.35428571428571426,0.35200000000000004,0.00032,3.2,Medium
2023-04-11,13.165,80.263,STN_005,0.32,MODIS_MAIAC,2023,4,11,Pre-Monsoon,0.31,0.38,0.35428571428571426,0.35200000000000004,0.00032,3.2,Medium
2023-04-11,17.456,78.441,STN_006,0.32,MODIS_MAIAC,2023,4,11,Pre-Monsoon,0.31,0.38,0.35428571428571426,0.35200000000000004,0.00032,3.2,Medium
2023-04-11,25.611,85.093,STN_007,0.32,MODIS_MAIAC,2023,4,11,Pre-Monsoon,0.31,0.38,0.35428571428571426,0.35200000000000004,0.00032,3.2,Medium
2023-04-11,18.531,73.849,STN_008,0.32,MODIS_MAIAC,2023,4,11,Pre-Monsoon,0.31,0.38,0.35428571428571426,0.35200000000000004,0.00032,3.2,Medium
2023-04-11,30.733,76.789,STN_009,0.32,MODIS_MAIAC,2023,4,11,Pre-Monsoon,0.31,0.38,0.35428571428571426,0.35200000000000004,0.00032,3.2,Medium
2023-04-11,26.847,80.947,STN_010,0.32,MODIS_MAIAC,2023,4,11,Pre-Monsoon,0.31,0.38,0.35428571428571426,0.35200000000000004,0.00032,3.2,Medium
2023-04-11,22.719,75.857,STN_011,0.32,MODIS_MAIAC,2023,4,11,Pre-Monsoon,0.31,0.38,0.35428571428571426,0.35200000000000004,0.00032,3.2,Medium
2023-04-11,23.259,77.413,STN_012,0.32,MODIS_MAIAC,2023,4,11,Pre-Monsoon,0.31,0.38,0.35428571428571426,0.35200000000000004,0.00032,3.2,Medium
2023-04-12,28.647,77.315,STN_001,0.33,MODIS_MAIAC,2023,4,12,Pre-Monsoon,0.32,0.39,0.3514285714285714,0.36300000000000004,0.00033,3.3000000000000003,Medium
2023-04-12,19.055,72.842,STN_002,0.33,MODIS_MAIAC,2023,4,12,Pre-Monsoon,0.32,0.39,0.3514285714285714,0.36300000000000004,0.00033,3.3000000000000003,Medium
2023-04-12,13.035,77.598,STN_003,0.33,MODIS_MAIAC,2023,4,12,Pre-Monsoon,0.32,0.39,0.3514285714285714,0.36300000000000004,0.00033,3.3000000000000003,Medium
2023-04-12,22.544,88.342,STN_004,0.33,MODIS_MAIAC,2023,4,12,Pre-Monsoon,0.32,0.39,0.3514285714285714,0.36300000000000004,0.00033,3.3000000000000003,Medium
2023-04-12,13.165,80.263,STN_005,0.33,MODIS_MAIAC,2023,4,12,Pre-Monsoon,0.32,0.39,0.3514285714285714,0.36300000000000004,0.00033,3.3000000000000003,Medium
2023-04-12,17.456,78.441,STN_006,0.33,MODIS_MAIAC,2023,4,12,Pre-Monsoon,0.32,0.39,0.3514285714285714,0.36300000000000004,0.00033,3.3000000000000003,Medium
2023-04-12,25.611,85.093,STN_007,0.33,MODIS_MAIAC,2023,4,12,Pre-Monsoon,0.32,0.39,0.3514285714285714,0.36300000000000004,0.00033,3.3000000000000003,Medium
2023-04-12,18.531,73.849,STN_008,0.33,MODIS_MAIAC,2023,4,12,Pre-Monsoon,0.32,0.39,0.3514285714285714,0.36300000000000004,0.00033,3.3000000000000003,Medium
2023-04-12,30.733,76.789,STN_009,0.33,MODIS_MAIAC,2023,4,12,Pre-Monsoon,0.32,0.39,0.3514285714285714,0.36300000000000004,0.00033,3.3000000000000003,Medium
2023-04-12,26.847,80.947,STN_010,0.33,MODIS_MAIAC,2023,4,12,Pre-Monsoon,0.32,0.39,0.3514285714285714,0.36300000000000004,0.00033,3.3000000000000003,Medium
2023-04-12,22.719,75.857,STN_011,0.33,MODIS_MAIAC,2023,4,12,Pre-Monsoon,0.32,0.39,0.3514285714285714,0.36300000000000004,0.00033,3.3000000000000003,Medium
2023-04-12,23.259,77.413,STN_012,0.33,MODIS_MAIAC,2023,4,12,Pre-Monsoon,0.32,0.39,0.3514285714285714,0.36300000000000004,0.00033,3.3000000000000003,Medium
2023-04-13,28.647,77.315,STN_001,0.3399999999999999,MODIS_MAIAC,2023,4,13,Pre-Monsoon,0.33,0.31,0.3485714285714286,0.37399999999999994,0.0003399999999999999,3.399999999999999,Medium
2023-04-13,19.055,72.842,STN_002,0.3399999999999999,MODIS_MAIAC,2023,4,13,Pre-Monsoon,0.33,0.31,0.3485714285714286,0.37399999999999994,0.0003399999999999999,3.399999999999999,Medium
2023-04-13,13.035,77.598,STN_003,0.3399999999999999,MODIS_MAIAC,2023,4,13,Pre-Monsoon,0.33,0.31,0.3485714285714286,0.37399999999999994,0.0003399999999999999,3.399999999999999,Medium
2023-04-13,22.544,88.342,STN_004,0.3399999999999999,MODIS_MAIAC,2023,4,13,Pre-Monsoon,0.33,0.31,0.3485714285714286,0.37399999999999994,0.0003399999999999999,3.399999999999999,Medium
2023-04-13,13.165,80.263,STN_005,0.3399999999999999,MODIS_MAIAC,2023,4,13,Pre-Monsoon,0.33,0.31,0.3485714285714286,0.37399999999999994,0.0003399999999999999,3.399999999999999,Medium
2023-04-13,17.456,78.441,STN_006,0.3399999999999999,MODIS_MAIAC,2023,4,13,Pre-Monsoon,0.33,0.31,0.3485714285714286,0.37399999999999994,0.0003399999999999999,3.399999999999999,Medium
2023-04-13,25.611,85.093,STN_007,0.3399999999999999,MODIS_MAIAC,2023,4,13,Pre-Monsoon,0.33,0.31,0.3485714285714286,0.37399999999999994,0.0003399999999999999,3.399999999999999,Medium
2023-04-13,18.531,73.849,STN_008,0.3399999999999999,MODIS_MAIAC,2023,4,13,Pre-Monsoon,0.33,0.31,0.3485714285714286,0.37399999999999994,0.0003399999999999999,3.399999999999999,Medium
2023-04-13,30.733,76.789,STN_009,0.3399999999999999,MODIS_MAIAC,2023,4,13,Pre-Monsoon,0.33,0.31,0.3485714285714286,0.37399999999999994,0.0003399999999999999,3.399999999999999,Medium
2023-04-13,26.847,80.947,STN_010,0.3399999999999999,MODIS_MAIAC,2023,4,13,Pre-Monsoon,0.33,0.31,0.3485714285714286,0.37399999999999994,0.0003399999999999999,3.399999999999999,Medium
2023-04-13,22.719,75.857,STN_011,0.3399999999999999,MODIS_MAIAC,2023,4,13,Pre-Monsoon,0.33,0.31,0.3485714285714286,0.37399999999999994,0.0003399999999999999,3.399999999999999,Medium
2023-04-13,23.259,77.413,STN_012,0.3399999999999999,MODIS_MAIAC,2023,4,13,Pre-Monsoon,0.33,0.31,0.3485714285714286,0.37399999999999994,0.0003399999999999999,3.399999999999999,Medium
2023-04-14,28.647,77.315,STN_001,0.35,MODIS_MAIAC,2023,4,14,Pre-Monsoon,0.3399999999999999,0.32,0.3457142857142857,0.385,0.00035,3.5,Medium
2023-04-14,19.055,72.842,STN_002,0.35,MODIS_MAIAC,2023,4,14,Pre-Monsoon,0.3399999999999999,0.32,0.3457142857142857,0.385,0.00035,3.5,Medium
2023-04-14,13.035,77.598,STN_003,0.35,MODIS_MAIAC,2023,4,14,Pre-Monsoon,0.3399999999999999,0.32,0.3457142857142857,0.385,0.00035,3.5,Medium
2023-04-14,22.544,88.342,STN_004,0.35,MODIS_MAIAC,2023,4,14,Pre-Monsoon,0.3399999999999999,0.32,0.3457142857142857,0.385,0.00035,3.5,Medium
2023-04-14,13.165,80.263,STN_005,0.35,MODIS_MAIAC,2023,4,14,Pre-Monsoon,0.3399999999999999,0.32,0.3457142857142857,0.385,0.00035,3.5,Medium
2023-04-14,17.456,78.441,STN_006,0.35,MODIS_MAIAC,2023,4,14,Pre-Monsoon,0.3399999999999999,0.32,0.3457142857142857,0.385,0.00035,3.5,Medium
2023-04-14,25.611,85.093,STN_007,0.35,MODIS_MAIAC,2023,4,14,Pre-Monsoon,0.3399999999999999,0.32,0.3457142857142857,0.385,0.00035,3.5,Medium
2023-04-14,18.531,73.849,STN_008,0.35,MODIS_MAIAC,2023,4,14,Pre-Monsoon,0.3399999999999999,0.32,0.3457142857142857,0.385,0.00035,3.5,Medium
2023-04-14,30.733,76.789,STN_009,0.35,MODIS_MAIAC,2023,4,14,Pre-Monsoon,0.3399999999999999,0.32,0.3457142857142857,0.385,0.00035,3.5,Medium
2023-04-14,26.847,80.947,STN_010,0.35,MODIS_MAIAC,2023,4,14,Pre-Monsoon,0.3399999999999999,0.32,0.3457142857142857,0.385,0.00035,3.5,Medium
2023-04-14,22.719,75.857,STN_011,0.35,MODIS_MAIAC,2023,4,14,Pre-Monsoon,0.3399999999999999,0.32,0.3457142857142857,0.385,0.00035,3.5,Medium
2023-04-14,23.259,77.413,STN_012,0.35,MODIS_MAIAC,2023,4,14,Pre-Monsoon,0.3399999999999999,0.32,0.3457142857142857,0.385,0.00035,3.5,Medium
2023-04-15,28.647,77.315,STN_001,0.36,MODIS_MAIAC,2023,4,15,Pre-Monsoon,0.35,0.33,0.34285714285714286,0.396,0.00035999999999999997,3.5999999999999996,Medium
2023-04-15,19.055,72.842,STN_002,0.36,MODIS_MAIAC,2023,4,15,Pre-Monsoon,0.35,0.33,0.34285714285714286,0.396,0.00035999999999999997,3.5999999999999996,Medium
2023-04-15,13.035,77.598,STN_003,0.36,MODIS_MAIAC,2023,4,15,Pre-Monsoon,0.35,0.33,0.34285714285714286,0.396,0.00035999999999999997,3.5999999999999996,Medium
2023-04-15,22.544,88.342,STN_004,0.36,MODIS_MAIAC,2023,4,15,Pre-Monsoon,0.35,0.33,0.34285714285714286,0.396,0.00035999999999999997,3.5999999999999996,Medium
2023-04-15,13.165,80.263,STN_005,0.36,MODIS_MAIAC,2023,4,15,Pre-Monsoon,0.35,0.33,0.34285714285714286,0.396,0.00035999999999999997,3.5999999999999996,Medium
2023-04-15,17.456,78.441,STN_006,0.36,MODIS_MAIAC,2023,4,15,Pre-Monsoon,0.35,0.33,0.34285714285714286,0.396,0.00035999999999999997,3.5999999999999996,Medium
2023-04-15,25.611,85.093,STN_007,0.36,MODIS_MAIAC,2023,4,15,Pre-Monsoon,0.35,0.33,0.34285714285714286,0.396,0.00035999999999999997,3.5999999999999996,Medium
2023-04-15,18.531,73.849,STN_008,0.36,MODIS_MAIAC,2023,4,15,Pre-Monsoon,0.35,0.33,0.34285714285714286,0.396,0.00035999999999999997,3.5999999999999996,Medium
2023-04-15,30.733,76.789,STN_009,0.36,MODIS_MAIAC,2023,4,15,Pre-Monsoon,0.35,0.33,0.34285714285714286,0.396,0.00035999999999999997,3.5999999999999996,Medium
2023-04-15,26.847,80.947,STN_010,0.36,MODIS_MAIAC,2023,4,15,Pre-Monsoon,0.35,0.33,0.34285714285714286,0.396,0.00035999999999999997,3.5999999999999996,Medium
2023-04-15,22.719,75.857,STN_011,0.36,MODIS_MAIAC,2023,4,15,Pre-Monsoon,0.35,0.33,0.34285714285714286,0.396,0.00035999999999999997,3.5999999999999996,Medium
2023-04-15,23.259,77.413,STN_012,0.36,MODIS_MAIAC,2023,4,15,Pre-Monsoon,0.35,0.33,0.34285714285714286,0.396,0.00035999999999999997,3.5999999999999996,Medium
2023-04-16,28.647,77.315,STN_001,0.37,MODIS_MAIAC,2023,4,16,Pre-Monsoon,0.36,0.3399999999999999,0.33999999999999997,0.40700000000000003,0.00037,3.7,Medium
2023-04-16,19.055,72.842,STN_002,0.37,MODIS_MAIAC,2023,4,16,Pre-Monsoon,0.36,0.3399999999999999,0.33999999999999997,0.40700000000000003,0.00037,3.7,Medium
2023-04-16,13.035,77.598,STN_003,0.37,MODIS_MAIAC,2023,4,16,Pre-Monsoon,0.36,0.3399999999999999,0.33999999999999997,0.40700000000000003,0.00037,3.7,Medium
2023-04-16,22.544,88.342,STN_004,0.37,MODIS_MAIAC,2023,4,16,Pre-Monsoon,0.36,0.3399999999999999,0.33999999999999997,0.40700000000000003,0.00037,3.7,Medium
2023-04-16,13.165,80.263,STN_005,0.37,MODIS_MAIAC,2023,4,16,Pre-Monsoon,0.36,0.3399999999999999,0.33999999999999997,0.40700000000000003,0.00037,3.7,Medium
2023-04-16,17.456,78.441,STN_006,0.37,MODIS_MAIAC,2023,4,16,Pre-Monsoon,0.36,0.3399999999999999,0.33999999999999997,0.40700000000000003,0.00037,3.7,Medium
2023-04-16,25.611,85.093,STN_007,0.37,MODIS_MAIAC,2023,4,16,Pre-Monsoon,0.36,0.3399999999999999,0.33999999999999997,0.40700000000000003,0.00037,3.7,Medium
2023-04-16,18.531,73.849,STN_008,0.37,MODIS_MAIAC,2023,4,16,Pre-Monsoon,0.36,0.3399999999999999,0.33999999999999997,0.40700000000000003,0.00037,3.7,Medium
2023-04-16,30.733,76.789,STN_009,0.37,MODIS_MAIAC,2023,4,16,Pre-Monsoon,0.36,0.3399999999999999,0.33999999999999997,0.40700000000000003,0.00037,3.7,Medium
2023-04-16,26.847,80.947,STN_010,0.37,MODIS_MAIAC,2023,4,16,Pre-Monsoon,0.36,0.3399999999999999,0.33999999999999997,0.40700000000000003,0.00037,3.7,Medium
2023-04-16,22.719,75.857,STN_011,0.37,MODIS_MAIAC,2023,4,16,Pre-Monsoon,0.36,0.3399999999999999,0.33999999999999997,0.40700000000000003,0.00037,3.7,Medium
2023-04-16,23.259,77.413,STN_012,0.37,MODIS_MAIAC,2023,4,16,Pre-Monsoon,0.36,0.3399999999999999,0.33999999999999997,0.40700000000000003,0.00037,3.7,Medium
2023-04-17,28.647,77.315,STN_001,0.38,MODIS_MAIAC,2023,4,17,Pre-Monsoon,0.37,0.35,0.35,0.41800000000000004,0.00038,3.8,Medium
2023-04-17,19.055,72.842,STN_002,0.38,MODIS_MAIAC,2023,4,17,Pre-Monsoon,0.37,0.35,0.35,0.41800000000000004,0.00038,3.8,Medium
2023-04-17,13.035,77.598,STN_003,0.38,MODIS_MAIAC,2023,4,17,Pre-Monsoon,0.37,0.35,0.35,0.41800000000000004,0.00038,3.8,Medium
2023-04-17,22.544,88.342,STN_004,0.38,MODIS_MAIAC,2023,4,17,Pre-Monsoon,0.37,0.35,0.35,0.41800000000000004,0.00038,3.8,Medium
2023-04-17,13.165,80.263,STN_005,0.38,MODIS_MAIAC,2023,4,17,Pre-Monsoon,0.37,0.35,0.35,0.41800000000000004,0.00038,3.8,Medium
2023-04-17,17.456,78.441,STN_006,0.38,MODIS_MAIAC,2023,4,17,Pre-Monsoon,0.37,0.35,0.35,0.41800000000000004,0.00038,3.8,Medium
2023-04-17,25.611,85.093,STN_007,0.38,MODIS_MAIAC,2023,4,17,Pre-Monsoon,0.37,0.35,0.35,0.41800000000000004,0.00038,3.8,Medium
2023-04-17,18.531,73.849,STN_008,0.38,MODIS_MAIAC,2023,4,17,Pre-Monsoon,0.37,0.35,0.35,0.41800000000000004,0.00038,3.8,Medium
2023-04-17,30.733,76.789,STN_009,0.38,MODIS_MAIAC,2023,4,17,Pre-Monsoon,0.37,0.35,0.35,0.41800000000000004,0.00038,3.8,Medium
2023-04-17,26.847,80.947,STN_010,0.38,MODIS_MAIAC,2023,4,17,Pre-Monsoon,0.37,0.35,0.35,0.41800000000000004,0.00038,3.8,Medium
2023-04-17,22.719,75.857,STN_011,0.38,MODIS_MAIAC,2023,4,17,Pre-Monsoon,0.37,0.35,0.35,0.41800000000000004,0.00038,3.8,Medium
2023-04-17,23.259,77.413,STN_012,0.38,MODIS_MAIAC,2023,4,17,Pre-Monsoon,0.37,0.35,0.35,0.41800000000000004,0.00038,3.8,Medium
2023-04-18,28.647,77.315,STN_001,0.39,MODIS_MAIAC,2023,4,18,Pre-Monsoon,0.38,0.36,0.36,0.42900000000000005,0.00039,3.9000000000000004,Medium
2023-04-18,19.055,72.842,STN_002,0.39,MODIS_MAIAC,2023,4,18,Pre-Monsoon,0.38,0.36,0.36,0.42900000000000005,0.00039,3.9000000000000004,Medium
2023-04-18,13.035,77.598,STN_003,0.39,MODIS_MAIAC,2023,4,18,Pre-Monsoon,0.38,0.36,0.36,0.42900000000000005,0.00039,3.9000000000000004,Medium
2023-04-18,22.544,88.342,STN_004,0.39,MODIS_MAIAC,2023,4,18,Pre-Monsoon,0.38,0.36,0.36,0.42900000000000005,0.00039,3.9000000000000004,Medium
2023-04-18,13.165,80.263,STN_005,0.39,MODIS_MAIAC,2023,4,18,Pre-Monsoon,0.38,0.36,0.36,0.42900000000000005,0.00039,3.9000000000000004,Medium
2023-04-18,17.456,78.441,STN_006,0.39,MODIS_MAIAC,2023,4,18,Pre-Monsoon,0.38,0.36,0.36,0.42900000000000005,0.00039,3.9000000000000004,Medium
2023-04-18,25.611,85.093,STN_007,0.39,MODIS_MAIAC,2023,4,18,Pre-Monsoon,0.38,0.36,0.36,0.42900000000000005,0.00039,3.9000000000000004,Medium
2023-04-18,18.531,73.849,STN_008,0.39,MODIS_MAIAC,2023,4,18,Pre-Monsoon,0.38,0.36,0.36,0.42900000000000005,0.00039,3.9000000000000004,Medium
2023-04-18,30.733,76.789,STN_009,0.39,MODIS_MAIAC,2023,4,18,Pre-Monsoon,0.38,0.36,0.36,0.42900000000000005,0.00039,3.9000000000000004,Medium
2023-04-18,26.847,80.947,STN_010,0.39,MODIS_MAIAC,2023,4,18,Pre-Monsoon,0.38,0.36,0.36,0.42900000000000005,0.00039,3.9000000000000004,Medium
2023-04-18,22.719,75.857,STN_011,0.39,MODIS_MAIAC,2023,4,18,Pre-Monsoon,0.38,0.36,0.36,0.42900000000000005,0.00039,3.9000000000000004,Medium
2023-04-18,23.259,77.413,STN_012,0.39,MODIS_MAIAC,2023,4,18,Pre-Monsoon,0.38,0.36,0.36,0.42900000000000005,0.00039,3.9000000000000004,Medium
2023-04-19,28.647,77.315,STN_001,0.4,MODIS_MAIAC,2023,4,19,Pre-Monsoon,0.39,0.37,0.37,0.44000000000000006,0.0004,4.0,Medium
2023-04-19,19.055,72.842,STN_002,0.4,MODIS_MAIAC,2023,4,19,Pre-Monsoon,0.39,0.37,0.37,0.44000000000000006,0.0004,4.0,Medium
2023-04-19,13.035,77.598,STN_003,0.4,MODIS_MAIAC,2023,4,19,Pre-Monsoon,0.39,0.37,0.37,0.44000000000000006,0.0004,4.0,Medium
2023-04-19,22.544,88.342,STN_004,0.4,MODIS_MAIAC,2023,4,19,Pre-Monsoon,0.39,0.37,0.37,0.44000000000000006,0.0004,4.0,Medium
2023-04-19,13.165,80.263,STN_005,0.4,MODIS_MAIAC,2023,4,19,Pre-Monsoon,0.39,0.37,0.37,0.44000000000000006,0.0004,4.0,Medium
2023-04-19,17.456,78.441,STN_006,0.4,MODIS_MAIAC,2023,4,19,Pre-Monsoon,0.39,0.37,0.37,0.44000000000000006,0.0004,4.0,Medium
2023-04-19,25.611,85.093,STN_007,0.4,MODIS_MAIAC,2023,4,19,Pre-Monsoon,0.39,0.37,0.37,0.44000000000000006,0.0004,4.0,Medium
2023-04-19,18.531,73.849,STN_008,0.4,MODIS_MAIAC,2023,4,19,Pre-Monsoon,0.39,0.37,0.37,0.44000000000000006,0.0004,4.0,Medium
2023-04-19,30.733,76.789,STN_009,0.4,MODIS_MAIAC,2023,4,19,Pre-Monsoon,0.39,0.37,0.37,0.44000000000000006,0.0004,4.0,Medium
