latitude,longitude,bright_t31,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,frp
29.5,74.0,310.0,1.0,1.0,2023-04-18,0600,VIIRS,VIIRS,85,1.0,45.0
29.55,74.05,311.0,1.0,1.0,2023-04-18,0600,VIIRS,VIIRS,85,1.0,47.0
29.6,74.1,312.0,1.0,1.0,2023-04-18,0600,VIIRS,VIIRS,85,1.0,49.0
29.65,74.15,313.0,1.0,1.0,2023-04-18,0600,VIIRS,VIIRS,85,1.0,51.0
29.7,74.2,314.0,1.0,1.0,2023-04-18,0600,VIIRS,VIIRS,85,1.0,53.0
29.75,74.25,310.0,1.0,1.0,2023-04-18,0600,VIIRS,VIIRS,85,1.0,55.0
29.8,74.3,311.0,1.0,1.0,2023-04-18,0600,VIIRS,VIIRS,85,1.0,57.0
29.85,74.35,312.0,1.0,1.0,2023-04-18,0600,VIIRS,VIIRS,85,1.0,59.0
29.9,74.4,313.0,1.0,1.0,2023-04-18,0600,VIIRS,VIIRS,85,1.0,61.0
29.95,74.45,314.0,1.0,1.0,2023-04-18,0600,VIIRS,VIIRS,85,1.0,63.0
29.5,74.0,310.0,1.0,1.0,2023-04-19,0600,VIIRS,VIIRS,85,1.0,45.0
29.55,74.05,311.0,1.0,1.0,2023-04-19,0600,VIIRS,VIIRS,85,1.0,47.0
29.6,74.1,312.0,1.0,1.0,2023-04-19,0600,VIIRS,VIIRS,85,1.0,49.0
29.65,74.15,313.0,1.0,1.0,2023-04-19,0600,VIIRS,VIIRS,85,1.0,51.0
29.7,74.2,314.0,1.0,1.0,2023-04-19,0600,VIIRS,VIIRS,85,1.0,53.0
29.75,74.25,310.0,1.0,1.0,2023-04-19,0600,VIIRS,VIIRS,85,1.0,55.0
29.8,74.3,311.0,1.0,1.0,2023-04-19,0600,VIIRS,VIIRS,85,1.0,57.0
29.85,74.35,312.0,1.0,1.0,2023-04-19,0600,VIIRS,VIIRS,85,1.0,59.0
29.9,74.4,313.0,1.0,1.0,2023-04-19,0600,VIIRS,VIIRS,85,1.0,61.0
29.95,74.45,314.0,1.0,1.0,2023-04-19,0600,VIIRS,VIIRS,85,1.0,63.0
29.5,74.0,310.0,1.0,1.0,2023-04-20,0600,VIIRS,VIIRS,85,1.0,45.0
29.55,74.05,311.0,1.0,1.0,2023-04-20,0600,VIIRS,VIIRS,85,1.0,47.0
29.6,74.1,312.0,1.0,1.0,2023-04-20,0600,VIIRS,VIIRS,85,1.0,49.0
29.65,74.15,313.0,1.0,1.0,2023-04-20,0600,VIIRS,VIIRS,85,1.0,51.0
29.7,74.2,314.0,1.0,1.0,2023-04-20,0600,VIIRS,VIIRS,85,1.0,53.0
29.75,74.25,310.0,1.0,1.0,2023-04-20,0600,VIIRS,VIIRS,85,1.0,55.0
29.8,74.3,311.0,1.0,1.0,2023-04-20,0600,VIIRS,VIIRS,85,1.0,57.0
29.85,74.35,312.0,1.0,1.0,2023-04-20,0600,VIIRS,VIIRS,85,1.0,59.0
29.9,74.4,313.0,1.0,1.0,2023-04-20,0600,VIIRS,VIIRS,85,1.0,61.0
29.95,74.45,314.0,1.0,1.0,2023-04-20,0600,VIIRS,VIIRS,85,1.0,63.0
29.5,74.0,310.0,1.0,1.0,2023-04-21,0600,VIIRS,VIIRS,85,1.0,45.0
29.55,74.05,311.0,1.0,1.0,2023-04-21,0600,VIIRS,VIIRS,85,1.0,47.0
29.6,74.1,312.0,1.0,1.0,2023-04-21,0600,VIIRS,VIIRS,85,1.0,49.0
29.65,74.15,313.0,1.0,1.0,2023-04-21,0600,VIIRS,VIIRS,85,1.0,51.0
29.7,74.2,314.0,1.0,1.0,2023-04-21,0600,VIIRS,VIIRS,85,1.0,53.0
29.75,74.25,310.0,1.0,1.0,2023-04-21,0600,VIIRS,VIIRS,85,1.0,55.0
29.8,74.3,311.0,1.0,1.0,2023-04-21,0600,VIIRS,VIIRS,85,1.0,57.0
29.85,74.35,312.0,1.0,1.0,2023-04-21,0600,VIIRS,VIIRS,85,1.0,59.0
29.9,74.4,313.0,1.0,1.0,2023-04-21,0600,VIIRS,VIIRS,85,1.0,61.0
29.95,74.45,314.0,1.0,1.0,2023-04-21,0600,VIIRS,VIIRS,85,1.0,63.0
29.5,74.0,310.0,1.0,1.0,2023-04-22,0600,VIIRS,VIIRS,85,1.0,45.0
29.55,74.05,311.0,1.0,1.0,2023-04-22,0600,VIIRS,VIIRS,85,1.0,47.0
29.6,74.1,312.0,1.0,1.0,2023-04-22,0600,VIIRS,VIIRS,85,1.0,49.0
29.65,74.15,313.0,1.0,1.0,2023-04-22,0600,VIIRS,VIIRS,85,1.0,51.0
29.7,74.2,314.0,1.0,1.0,2023-04-22,0600,VIIRS,VIIRS,85,1.0,53.0
29.75,74.25,310.0,1.0,1.0,2023-04-22,0600,VIIRS,VIIRS,85,1.0,55.0
29.8,74.3,311.0,1.0,1.0,2023-04-22,0600,VIIRS,VIIRS,85,1.0,57.0
29.85,74.35,312.0,1.0,1.0,2023-04-22,0600,VIIRS,VIIRS,85,1.0,59.0
29.9,74.4,313.0,1.0,1.0,2023-04-22,0600,VIIRS,VIIRS,85,1.0,61.0
29.95,74.45,314.0,1.0,1.0,2023-04-22,0600,VIIRS,VIIRS,85,1.0,63.0
29.5,74.0,310.0,1.0,1.0,2023-04-23,0600,VIIRS,VIIRS,85,1.0,45.0
29.55,74.05,311.0,1.0,1.0,2023-04-23,0600,VIIRS,VIIRS,85,1.0,47.0
29.6,74.1,312.0,1.0,1.0,2023-04-23,0600,VIIRS,VIIRS,85,1.0,49.0
29.65,74.15,313.0,1.0,1.0,2023-04-23,0600,VIIRS,VIIRS,85,1.0,51.0
29.7,74.2,314.0,1.0,1.0,2023-04-23,0600,VIIRS,VIIRS,85,1.0,53.0
29.75,74.25,310.0,1.0,1.0,2023-04-23,0600,VIIRS,VIIRS,85,1.0,55.0
29.8,74.3,311.0,1.0,1.0,2023-04-23,0600,VIIRS,VIIRS,85,1.0,57.0
29.85,74.35,312.0,1.0,1.0,2023-04-23,0600,VIIRS,VIIRS,85,1.0,59.0
29.9,74.4,313.0,1.0,1.0,2023-04-23,0600,VIIRS,VIIRS,85,1.0,61.0
29.95,74.45,314.0,1.0,1.0,2023-04-23,0600,VIIRS,VIIRS,85,1.0,63.0
29.5,74.0,310.0,1.0,1.0,2023-04-24,0600,VIIRS,VIIRS,85,1.0,45.0
29.55,74.05,311.0,1.0,1.0,2023-04-24,0600,VIIRS,VIIRS,85,1.0,47.0
29.6,74.1,312.0,1.0,1.0,2023-04-24,0600,VIIRS,VIIRS,85,1.0,49.0
29.65,74.15,313.0,1.0,1.0,2023-04-24,0600,VIIRS,VIIRS,85,1.0,51.0
29.7,74.2,314.0,1.0,1.0,2023-04-24,0600,VIIRS,VIIRS,85,1.0,53.0
29.75,74.25,310.0,1.0,1.0,2023-04-24,0600,VIIRS,VIIRS,85,1.0,55.0
29.8,74.3,311.0,1.0,1.0,2023-04-24,0600,VIIRS,VIIRS,85,1.0,57.0
29.85,74.35,312.0,1.0,1.0,2023-04-24,0600,VIIRS,VIIRS,85,1.0,59.0
29.9,74.4,313.0,1.0,1.0,2023-04-24,0600,VIIRS,VIIRS,85,1.0,61.0
29.95,74.45,314.0,1.0,1.0,2023-04-24,0600,VIIRS,VIIRS,85,1.0,63.0
29.5,74.0,310.0,1.0,1.0,2023-04-25,0600,VIIRS,VIIRS,85,1.0,45.0
29.55,74.05,311.0,1.0,1.0,2023-04-25,0600,VIIRS,VIIRS,85,1.0,47.0
29.6,74.1,312.0,1.0,1.0,2023-04-25,0600,VIIRS,VIIRS,85,1.0,49.0
29.65,74.15,313.0,1.0,1.0,2023-04-25,0600,VIIRS,VIIRS,85,1.0,51.0
29.7,74.2,314.0,1.0,1.0,2023-04-25,0600,VIIRS,VIIRS,85,1.0,53.0
29.75,74.25,310.0,1.0,1.0,2023-04-25,0600,VIIRS,VIIRS,85,1.0,55.0
29.8,74.3,311.0,1.0,1.0,2023-04-25,0600,VIIRS,VIIRS,85,1.0,57.0
29.85,74.35,312.0,1.0,1.0,2023-04-25,0600,VIIRS,VIIRS,85,1.0,59.0
29.9,74.4,313.0,1.0,1.0,2023-04-25,0600,VIIRS,VIIRS,85,1.0,61.0
29.95,74.45,314.0,1.0,1.0,2023-04-25,0600,VIIRS,VIIRS,85,1.0,63.0
29.5,74.0,310.0,1.0,1.0,2023-04-26,0600,VIIRS,VIIRS,85,1.0,45.0
29.55,74.05,311.0,1.0,1.0,2023-04-26,0600,VIIRS,VIIRS,85,1.0,47.0
29.6,74.1,312.0,1.0,1.0,2023-04-26,0600,VIIRS,VIIRS,85,1.0,49.0
29.65,74.15,313.0,1.0,1.0,2023-04-26,0600,VIIRS,VIIRS,85,1.0,51.0
29.7,74.2,314.0,1.0,1.0,2023-04-26,0600,VIIRS,VIIRS,85,1.0,53.0
29.75,74.25,310.0,1.0,1.0,2023-04-26,0600,VIIRS,VIIRS,85,1.0,55.0
29.8,74.3,311.0,1.0,1.0,2023-04-26,0600,VIIRS,VIIRS,85,1.0,57.0
29.85,74.35,312.0,1.0,1.0,2023-04-26,0600,VIIRS,VIIRS,85,1.0,59.0
29.9,74.4,313.0,1.0,1.0,2023-04-26,0600,VIIRS,VIIRS,85,1.0,61.0
29.95,74.45,314.0,1.0,1.0,2023-04-26,0600,VIIRS,VIIRS,85,1.0,63.0
29.5,74.0,310.0,1.0,1.0,2023-04-27,0600,VIIRS,VIIRS,85,1.0,45.0
29.55,74.05,311.0,1.0,1.0,2023-04-27,0600,VIIRS,VIIRS,85,1.0,47.0
29.6,74.1,312.0,1.0,1.0,2023-04-27,0600,VIIRS,VIIRS,85,1.0,49.0
29.65,74.15,313.0,1.0,1.0,2023-04-27,0600,VIIRS,VIIRS,85,1.0,51.0
29.7,74.2,314.0,1.0,1.0,2023-04-27,0600,VIIRS,VIIRS,85,1.0,53.0
29.75,74.25,310.0,1.0,1.0,2023-04-27,0600,VIIRS,VIIRS,85,1.0,55.0
29.8,74.3,311.0,1.0,1.0,2023-04-27,0600,VIIRS,VIIRS,85,1.0,57.0
29.85,74.35,312.0,1.0,1.0,2023-04-27,0600,VIIRS,VIIRS,85,1.0,59.0
29.9,74.4,313.0,1.0,1.0,2023-04-27,0600,VIIRS,VIIRS,85,1.0,61.0
29.95,74.45,314.0,1.0,1.0,2023-04-27,0600,VIIRS,VIIRS,85,1.0,63.0
29.5,74.0,310.0,1.0,1.0,2023-04-28,0600,VIIRS,VIIRS,85,1.0,45.0
29.55,74.05,311.0,1.0,1.0,2023-04-28,0600,VIIRS,VIIRS,85,1.0,47.0
29.6,74.1,312.0,1.0,1.0,2023-04-28,0600,VIIRS,VIIRS,85,1.0,49.0
29.65,74.15,313.0,1.0,1.0,2023-04-28,0600,VIIRS,VIIRS,85,1.0,51.0
29.7,74.2,314.0,1.0,1.0,2023-04-28,0600,VIIRS,VIIRS,85,1.0,53.0
29.75,74.25,310.0,1.0,1.0,2023-04-28,0600,VIIRS,VIIRS,85,1.0,55.0
29.8,74.3,311.0,1.0,1.0,2023-04-28,0600,VIIRS,VIIRS,85,1.0,57.0
29.85,74.35,312.0,1.0,1.0,2023-04-28,0600,VIIRS,VIIRS,85,1.0,59.0
29.9,74.4,313.0,1.0,1.0,2023-04-28,0600,VIIRS,VIIRS,85,1.0,61.0
29.95,74.45,314.0,1.0,1.0,2023-04-28,0600,VIIRS,VIIRS,85,1.0,63.0
29.5,74.0,310.0,1.0,1.0,2023-04-29,0600,VIIRS,VIIRS,85,1.0,45.0
29.55,74.05,311.0,1.0,1.0,2023-04-29,0600,VIIRS,VIIRS,85,1.0,47.0
29.6,74.1,312.0,1.0,1.0,2023-04-29,0600,VIIRS,VIIRS,85,1.0,49.0
29.65,74.15,313.0,1.0,1.0,2023-04-29,0600,VIIRS,VIIRS,85,1.0,51.0
29.7,74.2,314.0,1.0,1.0,2023-04-29,0600,VIIRS,VIIRS,85,1.0,53.0
29.75,74.25,310.0,1.0,1.0,2023-04-29,0600,VIIRS,VIIRS,85,1.0,55.0
29.8,74.3,311.0,1.0,1.0,2023-04-29,0600,VIIRS,VIIRS,85,1.0,57.0
29.85,74.35,312.0,1.0,1.0,2023-04-29,0600,VIIRS,VIIRS,85,1.0,59.0
29.9,74.4,313.0,1.0,1.0,2023-04-29,0600,VIIRS,VIIRS,85,1.0,61.0
29.95,74.45,314.0,1.0,1.0,2023-04-29,0600,VIIRS,VIIRS,85,1.0,63.0
29.5,74.0,310.0,1.0,1.0,2023-04-30,0600,VIIRS,VIIRS,85,1.0,45.0
29.55,74.05,311.0,1.0,1.0,2023-04-30,0600,VIIRS,VIIRS,85,1.0,47.0
29.6,74.1,312.0,1.0,1.0,2023-04-30,0600,VIIRS,VIIRS,85,1.0,49.0
29.65,74.15,313.0,1.0,1.0,2023-04-30,0600,VIIRS,VIIRS,85,1.0,51.0
29.7,74.2,314.0,1.0,1.0,2023-04-30,0600,VIIRS,VIIRS,85,1.0,53.0
29.75,74.25,310.0,1.0,1.0,2023-04-30,0600,VIIRS,VIIRS,85,1.0,55.0
29.8,74.3,311.0,1.0,1.0,2023-04-30,0600,VIIRS,VIIRS,85,1.0,57.0
29.85,74.35,312.0,1.0,1.0,2023-04-30,0600,VIIRS,VIIRS,85,1.0,59.0
29.9,74.4,313.0,1.0,1.0,2023-04-30,0600,VIIRS,VIIRS,85,1.0,61.0
29.95,74.45,314.0,1.0,1.0,2023-04-30,0600,VIIRS,VIIRS,85,1.0,63.0
29.5,74.0,310.0,1.0,1.0,2023-05-01,0600,VIIRS,VIIRS,85,1.0,45.0
29.55,74.05,311.0,1.0,1.0,2023-05-01,0600,VIIRS,VIIRS,85,1.0,47.0
29.6,74.1,312.0,1.0,1.0,2023-05-01,0600,VIIRS,VIIRS,85,1.0,49.0
29.65,74.15,313.0,1.0,1.0,2023-05-01,0600,VIIRS,VIIRS,85,1.0,51.0
29.7,74.2,314.0,1.0,1.0,2023-05-01,0600,VIIRS,VIIRS,85,1.0,53.0
29.75,74.25,310.0,1.0,1.0,2023-05-01,0600,VIIRS,VIIRS,85,1.0,55.0
29.8,74.3,311.0,1.0,1.0,2023-05-01,0600,VIIRS,VIIRS,85,1.0,57.0
29.85,74.35,312.0,1.0,1.0,2023-05-01,0600,VIIRS,VIIRS,85,1.0,59.0
29.9,74.4,313.0,1.0,1.0,2023-05-01,0600,VIIRS,VIIRS,85,1.0,61.0
29.95,74.45,314.0,1.0,1.0,2023-05-01,0600,VIIRS,VIIRS,85,1.0,63.0
29.5,74.0,310.0,1.0,1.0,2023-05-02,0600,VIIRS,VIIRS,85,1.0,45.0
29.55,74.05,311.0,1.0,1.0,2023-05-02,0600,VIIRS,VIIRS,85,1.0,47.0
29.6,74.1,312.0,1.0,1.0,2023-05-02,0600,VIIRS,VIIRS,85,1.0,49.0
29.65,74.15,313.0,1.0,1.0,2023-05-02,0600,VIIRS,VIIRS,85,1.0,51.0
29.7,74.2,314.0,1.0,1.0,2023-05-02,0600,VIIRS,VIIRS,85,1.0,53.0
29.75,74.25,310.0,1.0,1.0,2023-05-02,0600,VIIRS,VIIRS,85,1.0,55.0
29.8,74.3,311.0,1.0,1.0,2023-05-02,0600,VIIRS,VIIRS,85,1.0,57.0
29.85,74.35,312.0,1.0,1.0,2023-05-02,0600,VIIRS,VIIRS,85,1.0,59.0
29.9,74.4,313.0,1.0,1.0,2023-05-02,0600,VIIRS,VIIRS,85,1.0,61.0
29.95,74.45,314.0,1.0,1.0,2023-05-02,0600,VIIRS,VIIRS,85,1.0,63.0
29.5,74.0,310.0,1.0,1.0,2023-05-03,0600,VIIRS,VIIRS,85,1.0,45.0
29.55,74.05,311.0,1.0,1.0,2023-05-03,0600,VIIRS,VIIRS,85,1.0,47.0
29.6,74.1,312.0,1.0,1.0,2023-05-03,0600,VIIRS,VIIRS,85,1.0,49.0
29.65,74.15,313.0,1.0,1.0,2023-05-03,0600,VIIRS,VIIRS,85,1.0,51.0
29.7,74.2,314.0,1.0,1.0,2023-05-03,0600,VIIRS,VIIRS,85,1.0,53.0
29.75,74.25,310.0,1.0,1.0,2023-05-03,0600,VIIRS,VIIRS,85,1.0,55.0
29.8,74.3,311.0,1.0,1.0,2023-05-03,0600,VIIRS,VIIRS,85,1.0,57.0
29.85,74.35,312.0,1.0,1.0,2023-05-03,0600,VIIRS,VIIRS,85,1.0,59.0
29.9,74.4,313.0,1.0,1.0,2023-05-03,0600,VIIRS,VIIRS,85,1.0,61.0
29.95,74.45,314.0,1.0,1.0,2023-05-03,0600,VIIRS,VIIRS,85,1.0,63.0
29.5,74.0,310.0,1.0,1.0,2023-05-04,0600,VIIRS,VIIRS,85,1.0,45.0
29.55,74.05,311.0,1.0,1.0,2023-05-04,0600,VIIRS,VIIRS,85,1.0,47.0
29.6,74.1,312.0,1.0,1.0,2023-05-04,0600,VIIRS,VIIRS,85,1.0,49.0
29.65,74.15,313.0,1.0,1.0,2023-05-04,0600,VIIRS,VIIRS,85,1.0,51.0
29.7,74.2,314.0,1.0,1.0,2023-05-04,0600,VIIRS,VIIRS,85,1.0,53.0
29.75,74.25,310.0,1.0,1.0,2023-05-04,0600,VIIRS,VIIRS,85,1.0,55.0
29.8,74.3,311.0,1.0,1.0,2023-05-04,0600,VIIRS,VIIRS,85,1.0,57.0
29.85,74.35,312.0,1.0,1.0,2023-05-04,0600,VIIRS,VIIRS,85,1.0,59.0
29.9,74.4,313.0,1.0,1.0,2023-05-04,0600,VIIRS,VIIRS,85,1.0,61.0
29.95,74.45,314.0,1.0,1.0,2023-05-04,0600,VIIRS,VIIRS,85,1.0,63.0
29.5,74.0,310.0,1.0,1.0,2023-05-05,0600,VIIRS,VIIRS,85,1.0,45.0
29.55,74.05,311.0,1.0,1.0,2023-05-05,0600,VIIRS,VIIRS,85,1.0,47.0
29.6,74.1,312.0,1.0,1.0,2023-05-05,0600,VIIRS,VIIRS,85,1.0,49.0
29.65,74.15,313.0,1.0,1.0,2023-05-05,0600,VIIRS,VIIRS,85,1.0,51.0
29.7,74.2,314.0,1.0,1.0,2023-05-05,0600,VIIRS,VIIRS,85,1.0,53.0
29.75,74.25,310.0,1.0,1.0,2023-05-05,0600,VIIRS,VIIRS,85,1.0,55.0
29.8,74.3,311.0,1.0,1.0,2023-05-05,0600,VIIRS,VIIRS,85,1.0,57.0
29.85,74.35,312.0,1.0,1.0,2023-05-05,0600,VIIRS,VIIRS,85,1.0,59.0
29.9,74.4,313.0,1.0,1.0,2023-05-05,0600,VIIRS,VIIRS,85,1.0,61.0
29.95,74.45,314.0,1.0,1.0,2023-05-05,0600,VIIRS,VIIRS,85,1.0,63.0
29.5,74.0,310.0,1.0,1.0,2023-05-06,0600,VIIRS,VIIRS,85,1.0,45.0
29.55,74.05,311.0,1.0,1.0,2023-05-06,0600,VIIRS,VIIRS,85,1.0,47.0
29.6,74.1,312.0,1.0,1.0,2023-05-06,0600,VIIRS,VIIRS,85,1.0,49.0
29.65,74.15,313.0,1.0,1.0,2023-05-06,0600,VIIRS,VIIRS,85,1.0,51.0
29.7,74.2,314.0,1.0,1.0,2023-05-06,0600,VIIRS,VIIRS,85,1.0,53.0
29.75,74.25,310.0,1.0,1.0,2023-05-06,0600,VIIRS,VIIRS,85,1.0,55.0
29.8,74.3,311.0,1.0,1.0,2023-05-06,0600,VIIRS,VIIRS,85,1.0,57.0
29.85,74.35,312.0,1.0,1.0,2023-05-06,0600,VIIRS,VIIRS,85,1.0,59.0
29.9,74.4,313.0,1.0,1.0,2023-05-06,0600,VIIRS,VIIRS,85,1.0,61.0
29.95,74.45,314.0,1.0,1.0,2023-05-06,0600,VIIRS,VIIRS,85,1.0,63.0
29.5,74.0,310.0,1.0,1.0,2023-05-07,0600,VIIRS,VIIRS,85,1.0,45.0
29.55,74.05,311.0,1.0,1.0,2023-05-07,0600,VIIRS,VIIRS,85,1.0,47.0
29.6,74.1,312.0,1.0,1.0,2023-05-07,0600,VIIRS,VIIRS,85,1.0,49.0
29.65,74.15,313.0,1.0,1.0,2023-05-07,0600,VIIRS,VIIRS,85,1.0,51.0
29.7,74.2,314.0,1.0,1.0,2023-05-07,0600,VIIRS,VIIRS,85,1.0,53.0
29.75,74.25,310.0,1.0,1.0,2023-05-07,0600,VIIRS,VIIRS,85,1.0,55.0
29.8,74.3,311.0,1.0,1.0,2023-05-07,0600,VIIRS,VIIRS,85,1.0,57.0
29.85,74.35,312.0,1.0,1.0,2023-05-07,0600,VIIRS,VIIRS,85,1.0,59.0
29.9,74.4,313.0,1.0,1.0,2023-05-07,0600,VIIRS,VIIRS,85,1.0,61.0
29.95,74.45,314.0,1.0,1.0,2023-05-07,0600,VIIRS,VIIRS,85,1.0,63.0
29.5,74.0,310.0,1.0,1.0,2023-05-08,0600,VIIRS,VIIRS,85,1.0,45.0
29.55,74.05,311.0,1.0,1.0,2023-05-08,0600,VIIRS,VIIRS,85,1.0,47.0
29.6,74.1,312.0,1.0,1.0,2023-05-08,0600,VIIRS,VIIRS,85,1.0,49.0
29.65,74.15,313.0,1.0,1.0,2023-05-08,0600,VIIRS,VIIRS,85,1.0,51.0
29.7,74.2,314.0,1.0,1.0,2023-05-08,0600,VIIRS,VIIRS,85,1.0,53.0
29.75,74.25,310.0,1.0,1.0,2023-05-08,0600,VIIRS,VIIRS,85,1.0,55.0
29.8,74.3,311.0,1.0,1.0,2023-05-08,0600,VIIRS,VIIRS,85,1.0,57.0
29.85,74.35,312.0,1.0,1.0,2023-05-08,0600,VIIRS,VIIRS,85,1.0,59.0
29.9,74.4,313.0,1.0,1.0,2023-05-08,0600,VIIRS,VIIRS,85,1.0,61.0
29.95,74.45,314.0,1.0,1.0,2023-05-08,0600,VIIRS,VIIRS,85,1.0,63.0
29.5,74.0,310.0,1.0,1.0,2023-05-09,0600,VIIRS,VIIRS,85,1.0,45.0
29.55,74.05,311.0,1.0,1.0,2023-05-09,0600,VIIRS,VIIRS,85,1.0,47.0
29.6,74.1,312.0,1.0,1.0,2023-05-09,0600,VIIRS,VIIRS,85,1.0,49.0
29.65,74.15,313.0,1.0,1.0,2023-05-09,0600,VIIRS,VIIRS,85,1.0,51.0
29.7,74.2,314.0,1.0,1.0,2023-05-09,0600,VIIRS,VIIRS,85,1.0,53.0
29.75,74.25,310.0,1.0,1.0,2023-05-09,0600,VIIRS,VIIRS,85,1.0,55.0
29.8,74.3,311.0,1.0,1.0,2023-05-09,0600,VIIRS,VIIRS,85,1.0,57.0
29.85,74.35,312.0,1.0,1.0,2023-05-09,0600,VIIRS,VIIRS,85,1.0,59.0
29.9,74.4,313.0,1.0,1.0,2023-05-09,0600,VIIRS,VIIRS,85,1.0,61.0
29.95,74.45,314.0,1.0,1.0,2023-05-09,0600,VIIRS,VIIRS,85,1.0,63.0
29.5,74.0,310.0,1.0,1.0,2023-05-10,0600,VIIRS,VIIRS,85,1.0,45.0
29.55,74.05,311.0,1.0,1.0,2023-05-10,0600,VIIRS,VIIRS,85,1.0,47.0
29.6,74.1,312.0,1.0,1.0,2023-05-10,0600,VIIRS,VIIRS,85,1.0,49.0
29.65,74.15,313.0,1.0,1.0,2023-05-10,0600,VIIRS,VIIRS,85,1.0,51.0
29.7,74.2,314.0,1.0,1.0,2023-05-10,0600,VIIRS,VIIRS,85,1.0,53.0
29.75,74.25,310.0,1.0,1.0,2023-05-10,0600,VIIRS,VIIRS,85,1.0,55.0
29.8,74.3,311.0,1.0,1.0,2023-05-10,0600,VIIRS,VIIRS,85,1.0,57.0
29.85,74.35,312.0,1.0,1.0,2023-05-10,0600,VIIRS,VIIRS,85,1.0,59.0
29.9,74.4,313.0,1.0,1.0,2023-05-10,0600,VIIRS,VIIRS,85,1.0,61.0
29.95,74.45,314.0,1.0,1.0,2023-05-10,0600,VIIRS,VIIRS,85,1.0,63.0
29.5,74.0,310.0,1.0,1.0,2023-05-11,0600,VIIRS,VIIRS,85,1.0,45.0
29.55,74.05,311.0,1.0,1.0,2023-05-11,0600,VIIRS,VIIRS,85,1.0,47.0
29.6,74.1,312.0,1.0,1.0,2023-05-11,0600,VIIRS,VIIRS,85,1.0,49.0
29.65,74.15,313.0,1.0,1.0,2023-05-11,0600,VIIRS,VIIRS,85,1.0,51.0
29.7,74.2,314.0,1.0,1.0,2023-05-11,0600,VIIRS,VIIRS,85,1.0,53.0
29.75,74.25,310.0,1.0,1.0,2023-05-11,0600,VIIRS,VIIRS,85,1.0,55.0
29.8,74.3,311.0,1.0,1.0,2023-05-11,0600,VIIRS,VIIRS,85,1.0,57.0
29.85,74.35,312.0,1.0,1.0,2023-05-11,0600,VIIRS,VIIRS,85,1.0,59.0
29.9,74.4,313.0,1.0,1.0,2023-05-11,0600,VIIRS,VIIRS,85,1.0,61.0
29.95,74.45,314.0,1.0,1.0,2023-05-11,0600,VIIRS,VIIRS,85,1.0,63.0
29.5,74.0,310.0,1.0,1.0,2023-05-12,0600,VIIRS,VIIRS,85,1.0,45.0
29.55,74.05,311.0,1.0,1.0,2023-05-12,0600,VIIRS,VIIRS,85,1.0,47.0
29.6,74.1,312.0,1.0,1.0,2023-05-12,0600,VIIRS,VIIRS,85,1.0,49.0
29.65,74.15,313.0,1.0,1.0,2023-05-12,0600,VIIRS,VIIRS,85,1.0,51.0
29.7,74.2,314.0,1.0,1.0,2023-05-12,0600,VIIRS,VIIRS,85,1.0,53.0
29.75,74.25,310.0,1.0,1.0,2023-05-12,0600,VIIRS,VIIRS,85,1.0,55.0
29.8,74.3,311.0,1.0,1.0,2023-05-12,0600,VIIRS,VIIRS,85,1.0,57.0
29.85,74.35,312.0,1.0,1.0,2023-05-12,0600,VIIRS,VIIRS,85,1.0,59.0
29.9,74.4,313.0,1.0,1.0,2023-05-12,0600,VIIRS,VIIRS,85,1.0,61.0
29.95,74.45,314.0,1.0,1.0,2023-05-12,0600,VIIRS,VIIRS,85,1.0,63.0
29.5,74.0,310.0,1.0,1.0,2023-05-13,0600,VIIRS,VIIRS,85,1.0,45.0
29.55,74.05,311.0,1.0,1.0,2023-05-13,0600,VIIRS,VIIRS,85,1.0,47.0
29.6,74.1,312.0,1.0,1.0,2023-05-13,0600,VIIRS,VIIRS,85,1.0,49.0
29.65,74.15,313.0,1.0,1.0,2023-05-13,0600,VIIRS,VIIRS,85,1.0,51.0
29.7,74.2,314.0,1.0,1.0,2023-05-13,0600,VIIRS,VIIRS,85,1.0,53.0
29.75,74.25,310.0,1.0,1.0,2023-05-13,0600,VIIRS,VIIRS,85,1.0,55.0
29.8,74.3,311.0,1.0,1.0,2023-05-13,0600,VIIRS,VIIRS,85,1.0,57.0
29.85,74.35,312.0,1.0,1.0,2023-05-13,0600,VIIRS,VIIRS,85,1.0,59.0
29.9,74.4,313.0,1.0,1.0,2023-05-13,0600,VIIRS,VIIRS,85,1.0,61.0
29.95,74.45,314.0,1.0,1.0,2023-05-13,0600,VIIRS,VIIRS,85,1.0,63.0
29.5,74.0,310.0,1.0,1.0,2023-05-14,0600,VIIRS,VIIRS,85,1.0,45.0
29.55,74.05,311.0,1.0,1.0,2023-05-14,0600,VIIRS,VIIRS,85,1.0,47.0
29.6,74.1,312.0,1.0,1.0,2023-05-14,0600,VIIRS,VIIRS,85,1.0,49.0
29.65,74.15,313.0,1.0,1.0,2023-05-14,0600,VIIRS,VIIRS,85,1.0,51.0
29.7,74.2,314.0,1.0,1.0,2023-05-14,0600,VIIRS,VIIRS,85,1.0,53.0
29.75,74.25,310.0,1.0,1.0,2023-05-14,0600,VIIRS,VIIRS,85,1.0,55.0
29.8,74.3,311.0,1.0,1.0,2023-05-14,0600,VIIRS,VIIRS,85,1.0,57.0
29.85,74.35,312.0,1.0,1.0,2023-05-14,0600,VIIRS,VIIRS,85,1.0,59.0
